iter	Passed	Remaining
5056	242022	236566
5057	242056	236505
5058	242094	236447
5059	242130	236388
5060	242166	236329
5061	242203	236270
5062	242241	236213
5063	242278	236154
5064	242314	236094
5065	242350	236035
5066	242386	235976
5067	242422	235917
5068	242458	235857
5069	242493	235797
5070	242528	235736
5071	242565	235678
5072	242601	235619
5073	242637	235560
5074	242672	235500
5075	242710	235442
5076	242745	235382
5077	242783	235324
5078	242821	235267
5079	242857	235208
5080	242892	235148
5081	242928	235089
5082	242966	235031
5083	243003	234973
5084	243040	234915
5085	243083	234863
5086	243119	234803
5087	243154	234743
5088	243191	234685
5089	243229	234628
5090	243269	234572
5091	243313	234520
5092	243348	234460
5093	243385	234402
5094	243421	234344
5095	243458	234285
5096	243495	234227
5097	243530	234167
5098	243568	234110
5099	243602	234049
5100	243640	233992
5101	243679	233935
5102	243713	233875
5103	243749	233816
5104	243785	233757
5105	243821	233698
5106	243865	233646
5107	243902	233588
5108	243946	233537
5109	243989	233484
5110	244025	233426
5111	244060	233366
5112	244104	233314
5113	244140	233255
5114	244178	233199
5115	244217	233142
5116	244253	233084
5117	244291	233026
5118	244327	232968
5119	244361	232906
5120	244397	232848
5121	244435	232791
5122	244470	232731
5123	244506	232672
5124	244542	232614
5125	244578	232554
5126	244614	232495
5127	244650	232437
5128	244685	232377
5129	244723	232320
5130	244761	232263
5131	244797	232204
5132	244833	232145
5133	244869	232086
5134	244907	232029
5135	244944	231972
5136	244979	231912
5137	245016	231854
5138	245053	231796
5139	245089	231738
5140	245126	231680
5141	245164	231623
5142	245203	231568
5143	245239	231509
5144	245274	231449
5145	245311	231392
5146	245350	231335
5147	245395	231285
5148	245430	231225
5149	245466	231167
5150	245503	231109
5151	245538	231050
5152	245574	230991
5153	245611	230934
5154	245646	230874
5155	245684	230817
5156	245735	230772
5157	245773	230716
5158	245810	230658
5159	245855	230608
5160	245890	230549
5161	245926	230491
5162	245965	230434
5163	246001	230376
5164	246037	230318
5165	246074	230259
5166	246108	230200
5167	246152	230149
5168	246192	230094
5169	246231	230037
5170	246267	229980
5171	246306	229924
5172	246343	229866
5173	246379	229808
5174	246416	229750
5175	246451	229691
5176	246488	229633
5177	246530	229581
5178	246565	229522
5179	246608	229469
5180	246645	229411
5181	246680	229352
5182	246715	229293
5183	246752	229236
5184	246789	229178
5185	246826	229121
5186	246863	229063
5187	246900	229006
5188	246936	228947
5189	246978	228895
5190	247015	228837
5191	247054	228782
5192	247091	228724
5193	247127	228666
5194	247164	228609
5195	247203	228553
5196	247238	228494
5197	247274	228436
5198	247310	228377
5199	247347	228320
5200	247394	228272
5201	247430	228214
5202	247473	228162
5203	247510	228105
5204	247546	228047
5205	247584	227990
5206	247620	227932
5207	247658	227875
5208	247693	227817
5209	247729	227758
5210	247765	227700
5211	247801	227642
5212	247838	227585
5213	247874	227526
5214	247912	227471
5215	247949	227413
5216	247995	227365
5217	248032	227307
5218	248069	227250
5219	248105	227192
5220	248145	227137
5221	248183	227081
5222	248219	227023
5223	248257	226967
5224	248293	226909
5225	248329	226851
5226	248374	226801
5227	248409	226742
5228	248456	226694
5229	248491	226635
5230	248532	226581
5231	248569	226524
5232	248608	226469
5233	248647	226414
5234	248686	226359
5235	248726	226304
5236	248770	226254
5237	248812	226201
5238	248850	226145
5239	248890	226091
5240	248930	226036
5241	248979	225990
5242	249016	225933
5243	249053	225877
5244	249092	225821
5245	249130	225765
5246	249172	225713
5247	249211	225658
5248	249250	225603
5249	249288	225546
5250	249327	225491
5251	249364	225434
5252	249402	225378
5253	249440	225322
5254	249479	225267
5255	249527	225220
5256	249565	225164
5257	249604	225109
5258	249643	225054
5259	249683	224999
5260	249723	224946
5261	249761	224890
5262	249801	224835
5263	249847	224786
5264	249887	224732
5265	249935	224685
5266	249975	224631
5267	250014	224576
5268	250054	224522
5269	250095	224469
5270	250135	224415
5271	250176	224362
5272	250216	224307
5273	250254	224251
5274	250293	224196
5275	250332	224141
5276	250372	224087
5277	250412	224033
5278	250452	223979
5279	250491	223924
5280	250532	223871
5281	250572	223816
5282	250609	223760
5283	250647	223704
5284	250694	223656
5285	250733	223601
5286	250773	223547
5287	250812	223492
5288	250852	223438
5289	250890	223382
5290	250930	223328
5291	250971	223275
5292	251009	223219
5293	251047	223163
5294	251083	223106
5295	251119	223049
5296	251155	222990
5297	251194	222936
5298	251231	222879
5299	251268	222823
5300	251305	222766
5301	251341	222708
5302	251410	222680
5303	251500	222670
5304	251573	222646
5305	251646	222621
5306	251710	222588
5307	251789	222568
5308	251855	222537
5309	251899	222487
5310	251939	222433
5311	251977	222378
5312	252017	222323
5313	252063	222275
5314	252107	222224
5315	252158	222180
5316	252199	222127
5317	252237	222071
5318	252276	222016
5319	252313	221959
5320	252353	221905
5321	252395	221854
5322	252435	221800
5323	252480	221749
5324	252520	221696
5325	252565	221646
5326	252607	221594
5327	252651	221543
5328	252692	221490
5329	252736	221440
5330	252785	221394
5331	252831	221346
5332	252878	221298
5333	252926	221251
5334	252983	221212
5335	253030	221164
5336	253081	221120
5337	253126	221070
5338	253178	221027
5339	253228	220981
5340	253278	220937
5341	253324	220888
5342	253389	220856
5343	253445	220816
5344	253493	220769
5345	253541	220722
5346	253587	220673
5347	253643	220633
5348	253691	220586
5349	253746	220546
5350	253806	220509
5351	253852	220461
5352	253899	220413
5353	253947	220365
5354	253993	220317
5355	254040	220269
5356	254088	220222
5357	254134	220173
5358	254184	220128
5359	254231	220080
5360	254277	220032
5361	254323	219983
5362	254369	219935
5363	254417	219888
5364	254464	219840
5365	254521	219800
5366	254567	219752
5367	254623	219712
5368	254671	219665
5369	254726	219624
5370	254775	219578
5371	254842	219548
5372	254894	219504
5373	254985	219494
5374	255060	219470
5375	255110	219425
5376	255176	219393
5377	255223	219346
5378	255273	219300
5379	255332	219263
5380	255380	219216
5381	255426	219167
5382	255470	219117
5383	255515	219067
5384	255561	219018
5385	255614	218976
5386	255670	218935
5387	255712	218883
5388	255759	218835
5389	255805	218787
5390	255871	218755
5391	255918	218707
5392	255974	218667
5393	256021	218619
5394	256071	218574
5395	256125	218532
5396	256171	218484
5397	256219	218436
5398	256264	218387
5399	256309	218337
5400	256356	218289
5401	256410	218248
5402	256466	218207
5403	256511	218158
5404	256555	218108
5405	256599	218057
5406	256645	218008
5407	256699	217966
5408	256743	217916
5409	256792	217870
5410	256838	217821
5411	256886	217774
5412	256942	217734
5413	256985	217682
5414	257032	217634
5415	257077	217585
5416	257124	217537
5417	257168	217487
5418	257213	217437
5419	257259	217389
5420	257305	217340
5421	257351	217291
5422	257398	217243
5423	257451	217200
5424	257497	217152
5425	257541	217101
5426	257586	217052
5427	257630	217001
5428	257673	216950
5429	257718	216901
5430	257780	216866
5431	257825	216816
5432	257869	216765
5433	257916	216717
5434	257961	216668
5435	258008	216621
5436	258052	216570
5437	258105	216527
5438	258153	216480
5439	258208	216439
5440	258255	216391
5441	258300	216342
5442	258346	216293
5443	258391	216243
5444	258436	216194
5445	258482	216145
5446	258526	216095
5447	258571	216046
5448	258616	215996
5449	258660	215946
5450	258714	215904
5451	258761	215855
5452	258812	215811
5453	258860	215764
5454	258908	215717
5455	258954	215668
5456	259005	215624
5457	259055	215579
5458	259103	215532
5459	259152	215486
5460	259203	215441
5461	259257	215398
5462	259338	215379
5463	259483	215413
5464	259595	215418
5465	259652	215379
5466	259705	215336
5467	259750	215286
5468	259794	215236
5469	259843	215189
5470	259898	215149
5471	259963	215116
5472	260021	215076
5473	260093	215049
5474	260141	215002
5475	260192	214958
5476	260240	214910
5477	260287	214863
5478	260336	214816
5479	260384	214769
5480	260441	214729
5481	260490	214683
5482	260540	214638
5483	260592	214594
5484	260642	214548
5485	260691	214503
5486	260740	214456
5487	260790	214410
5488	260837	214363
5489	260893	214322
5490	260943	214277
5491	260999	214236
5492	261045	214187
5493	261094	214141
5494	261145	214096
5495	261195	214051
5496	261253	214012
5497	261301	213964
5498	261351	213919
5499	261409	213880
5500	261458	213833
5501	261507	213787
5502	261555	213741
5503	261605	213694
5504	261654	213648
5505	261700	213600
5506	261752	213555
5507	261799	213508
5508	261844	213458
5509	261892	213411
5510	261941	213365
5511	261988	213317
5512	262061	213290
5513	262109	213243
5514	262155	213194
5515	262205	213149
5516	262256	213104
5517	262306	213058
5518	262364	213019
5519	262410	212970
5520	262459	212924
5521	262508	212878
5522	262556	212831
5523	262604	212783
5524	262651	212735
5525	262703	212691
5526	262752	212645
5527	262803	212600
5528	262851	212553
5529	262900	212507
5530	262951	212462
5531	262997	212413
5532	263045	212366
5533	263091	212317
5534	263142	212272
5535	263195	212229
5536	263255	212192
5537	263313	212153
5538	263372	212114
5539	263422	212069
5540	263468	212020
5541	263516	211973
5542	263565	211926
5543	263613	211879
5544	263662	211833
5545	263713	211788
5546	263773	211750
5547	263820	211702
5548	263875	211661
5549	263930	211620
5550	263986	211579
5551	264041	211537
5552	264096	211495
5553	264147	211451
5554	264196	211404
5555	264254	211365
5556	264314	211328
5557	264364	211282
5558	264413	211235
5559	264463	211190
5560	264515	211146
5561	264565	211100
5562	264620	211059
5563	264681	211022
5564	264735	210979
5565	264790	210937
5566	264846	210896
5567	264896	210851
5568	264950	210809
5569	264995	210759
5570	265041	210710
5571	265087	210661
5572	265135	210614
5573	265186	210570
5574	265239	210526
5575	265284	210477
5576	265332	210429
5577	265377	210379
5578	265425	210333
5579	265475	210286
5580	265528	210243
5581	265576	210196
5582	265621	210147
5583	265668	210099
5584	265717	210052
5585	265768	210007
5586	265818	209962
5587	265870	209918
5588	265923	209874
5589	265990	209842
5590	266038	209794
5591	266089	209750
5592	266139	209704
5593	266192	209660
5594	266251	209622
5595	266311	209584
5596	266412	209578
5597	266542	209596
5598	266639	209587
5599	266693	209544
5600	266731	209489
5601	266782	209444
5602	266820	209389
5603	266857	209333
5604	266895	209278
5605	266943	209231
5606	266981	209176
5607	267018	209119
5608	267054	209063
5609	267091	209007
5610	267132	208954
5611	267176	208904
5612	267281	208901
5613	267417	208923
5614	267493	208897
5615	267543	208851
5616	267580	208795
5617	267628	208748
5618	267666	208692
5619	267714	208645
5620	267753	208591
5621	267793	208537
5622	267829	208481
5623	267870	208428
5624	267909	208373
5625	267947	208318
5626	267989	208266
5627	268028	208212
5628	268068	208158
5629	268107	208105
5630	268152	208055
5631	268202	208009
5632	268258	207967
5633	268307	207922
5634	268347	207868
5635	268388	207815
5636	268429	207762
5637	268469	207709
5638	268515	207659
5639	268565	207614
5640	268617	207570
5641	268676	207531
5642	268725	207484
5643	268768	207433
5644	268818	207387
5645	268859	207335
5646	268907	207287
5647	268945	207232
5648	268992	207184
5649	269037	207134
5650	269077	207081
5651	269117	207027
5652	269160	206976
5653	269216	206935
5654	269253	206880
5655	269293	206826
5656	269332	206772
5657	269372	206718
5658	269411	206664
5659	269453	206612
5660	269511	206573
5661	269564	206529
5662	269653	206513
5663	269704	206469
5664	269745	206415
5665	269784	206361
5666	269827	206310
5667	269867	206257
5668	269904	206201
5669	269943	206147
5670	269981	206092
5671	270019	206037
5672	270067	205990
5673	270106	205935
5674	270147	205883
5675	270184	205827
5676	270221	205772
5677	270258	205716
5678	270294	205660
5679	270330	205603
5680	270366	205547
5681	270402	205490
5682	270439	205434
5683	270476	205379
5684	270515	205325
5685	270553	205270
5686	270590	205215
5687	270629	205160
5688	270667	205105
5689	270704	205050
5690	270753	205003
5691	270813	204965
5692	270895	204943
5693	270932	204888
5694	270970	204833
5695	271006	204777
5696	271043	204721
5697	271080	204666
5698	271118	204611
5699	271157	204557
5700	271193	204500
5701	271228	204443
5702	271274	204395
5703	271330	204354
5704	271396	204320
5705	271454	204280
5706	271492	204226
5707	271529	204170
5708	271564	204113
5709	271616	204069
5710	271730	204071
5711	271814	204051
5712	271858	204001
5713	271894	203944
5714	271929	203888
5715	271965	203831
5716	272009	203781
5717	272069	203743
5718	272131	203706
5719	272168	203650
5720	272203	203593
5721	272239	203537
5722	272285	203488
5723	272340	203446
5724	272406	203412
5725	272474	203380
5726	272517	203329
5727	272575	203289
5728	272664	203272
5729	272734	203241
5730	272775	203189
5731	272826	203144
5732	272920	203130
5733	273006	203111
5734	273057	203067
5735	273115	203027
5736	273193	203002
5737	273274	202979
5738	273319	202929
5739	273364	202879
5740	273409	202830
5741	273459	202784
5742	273539	202760
5743	273630	202745
5744	273684	202702
5745	273739	202660
5746	273785	202611
5747	273863	202586
5748	273957	202572
5749	274001	202522
5750	274045	202472
5751	274092	202424
5752	274198	202419
5753	274280	202397
5754	274315	202340
5755	274355	202286
5756	274413	202247
5757	274476	202210
5758	274527	202165
5759	274566	202111
5760	274610	202060
5761	274681	202030
5762	274773	202015
5763	274825	201970
5764	274950	201980
5765	275020	201949
5766	275066	201899
5767	275121	201857
5768	275175	201814
5769	275221	201765
5770	275294	201735
5771	275340	201687
5772	275396	201645
5773	275454	201605
5774	275543	201587
5775	275610	201554
5776	275654	201504
5777	275715	201466
5778	275764	201418
5779	275812	201371
5780	275860	201324
5781	275915	201281
5782	275989	201253
5783	276092	201246
5784	276151	201206
5785	276196	201156
5786	276241	201106
5787	276319	201081
5788	276369	201035
5789	276414	200985
5790	276463	200938
5791	276512	200891
5792	276563	200846
5793	276609	200797
5794	276658	200750
5795	276717	200711
5796	276807	200693
5797	276860	200650
5798	276909	200602
5799	276960	200557
5800	277012	200513
5801	277077	200477
5802	277126	200431
5803	277180	200387
5804	277228	200340
5805	277274	200291
5806	277318	200240
5807	277386	200207
5808	277433	200159
5809	277489	200117
5810	277536	200069
5811	277587	200023
5812	277635	199975
5813	277683	199928
5814	277755	199898
5815	277876	199903
5816	277947	199871
5817	277996	199825
5818	278045	199778
5819	278098	199733
5820	278161	199697
5821	278228	199663
5822	278275	199614
5823	278329	199571
5824	278380	199526
5825	278425	199476
5826	278474	199428
5827	278523	199382
5828	278570	199333
5829	278617	199285
5830	278675	199245
5831	278738	199207
5832	278819	199184
5833	278922	199175
5834	278972	199129
5835	279019	199081
5836	279073	199037
5837	279127	198994
5838	279177	198947
5839	279258	198923
5840	279350	198907
5841	279427	198880
5842	279476	198833
5843	279523	198784
5844	279573	198738
5845	279621	198690
5846	279669	198643
5847	279730	198604
5848	279782	198560
5849	279835	198515
5850	279885	198469
5851	279935	198423
5852	279984	198376
5853	280043	198336
5854	280096	198291
5855	280169	198261
5856	280217	198214
5857	280267	198167
5858	280316	198121
5859	280365	198074
5860	280428	198036
5861	280480	197991
5862	280533	197947
5863	280590	197906
5864	280646	197864
5865	280700	197820
5866	280750	197774
5867	280808	197733
5868	280858	197687
5869	280905	197638
5870	280957	197593
5871	281005	197545
5872	281068	197508
5873	281134	197474
5874	281207	197443
5875	281283	197415
5876	281326	197364
5877	281366	197310
5878	281405	197256
5879	281443	197201
5880	281481	197147
5881	281529	197099
5882	281568	197045
5883	281608	196991
5884	281648	196938
5885	281690	196886
5886	281730	196833
5887	281768	196778
5888	281809	196725
5889	281848	196671
5890	281887	196618
5891	281928	196565
5892	281969	196512
5893	282008	196458
5894	282047	196404
5895	282089	196352
5896	282133	196301
5897	282173	196248
5898	282213	196195
5899	282256	196144
5900	282296	196091
5901	282337	196038
5902	282377	195985
5903	282418	195932
5904	282457	195878
5905	282495	195823
5906	282535	195770
5907	282573	195716
5908	282613	195663
5909	282653	195609
5910	282692	195555
5911	282741	195508
5912	282782	195456
5913	282819	195401
5914	282856	195345
5915	282904	195298
5916	282944	195244
5917	282981	195189
5918	283021	195135
5919	283060	195082
5920	283103	195030
5921	283142	194977
5922	283183	194924
5923	283222	194870
5924	283270	194823
5925	283321	194777
5926	283362	194725
5927	283402	194671
5928	283443	194619
5929	283481	194564
5930	283520	194511
5931	283561	194458
5932	283603	194406
5933	283644	194354
5934	283694	194307
5935	283732	194253
5936	283774	194202
5937	283812	194147
5938	283852	194094
5939	283892	194041
5940	283940	193993
5941	283981	193941
5942	284019	193886
5943	284059	193833
5944	284109	193786
5945	284148	193733
5946	284188	193679
5947	284225	193624
5948	284264	193571
5949	284301	193516
5950	284344	193465
5951	284395	193419
5952	284451	193377
5953	284495	193326
5954	284534	193273
5955	284574	193219
5956	284617	193169
5957	284660	193118
5958	284704	193067
5959	284747	193016
5960	284789	192964
5961	284831	192913
5962	284874	192862
5963	284916	192810
5964	284959	192759
5965	285004	192709
5966	285046	192658
5967	285093	192609
5968	285134	192558
5969	285178	192507
5970	285219	192454
5971	285263	192405
5972	285305	192352
5973	285349	192302
5974	285398	192255
5975	285438	192203
5976	285480	192151
5977	285522	192099
5978	285565	192048
5979	285609	191998
5980	285659	191952
5981	285702	191900
5982	285744	191849
5983	285786	191798
5984	285837	191752
5985	285878	191700
5986	285921	191649
5987	285970	191602
5988	286012	191550
5989	286055	191499
5990	286099	191449
5991	286140	191397
5992	286182	191345
5993	286222	191292
5994	286264	191241
5995	286303	191187
5996	286345	191135
5997	286382	191081
5998	286422	191028
5999	286462	190974
6000	286503	190922
6001	286546	190871
6002	286591	190822
6003	286635	190772
6004	286678	190721
6005	286721	190670
6006	286767	190621
6007	286830	190583
6008	286874	190533
6009	286919	190484
6010	286977	190443
6011	287033	190400
6012	287082	190354
6013	287144	190315
6014	287206	190277
6015	287281	190247
6016	287381	190234
6017	287428	190186
6018	287476	190138
6019	287521	190088
6020	287568	190041
6021	287612	189990
6022	287660	189942
6023	287706	189893
6024	287771	189857
6025	287825	189814
6026	287880	189770
6027	287928	189723
6028	287991	189685
6029	288040	189638
6030	288101	189599
6031	288150	189552
6032	288198	189504
6033	288245	189456
6034	288294	189409
6035	288344	189363
6036	288392	189315
6037	288440	189268
6038	288491	189222
6039	288552	189183
6040	288609	189141
6041	288667	189100
6042	288719	189055
6043	288767	189007
6044	288817	188961
6045	288873	188919
6046	288922	188872
6047	288973	188826
6048	289022	188779
6049	289076	188735
6050	289227	188755
6051	289309	188730
6052	289379	188696
6053	289469	188676
6054	289558	188655
6055	289632	188624
6056	289715	188599
6057	289789	188568
6058	289869	188541
6059	289950	188515
6060	290028	188487
6061	290101	188455
6062	290170	188421
6063	290212	188370
6064	290254	188318
6065	290299	188269
6066	290345	188219
6067	290392	188171
6068	290437	188121
6069	290491	188077
6070	290554	188039
6071	290601	187991
6072	290647	187942
6073	290699	187896
6074	290749	187850
6075	290797	187802
6076	290845	187754
6077	290894	187707
6078	290939	187658
6079	290991	187612
6080	291047	187570
6081	291116	187535
6082	291168	187490
6083	291217	187443
6084	291270	187399
6085	291322	187353
6086	291378	187311
6087	291433	187267
6088	291492	187227
6089	291542	187181
6090	291591	187133
6091	291644	187089
6092	291692	187041
6093	291749	186999
6094	291801	186954
6095	291856	186910
6096	291913	186868
6097	291966	186824
6098	292024	186782
6099	292079	186739
6100	292130	186693
6101	292181	186647
6102	292241	186607
6103	292290	186560
6104	292346	186517
6105	292395	186470
6106	292452	186428
6107	292503	186382
6108	292555	186337
6109	292606	186290
6110	292654	186243
6111	292705	186197
6112	292757	186152
6113	292808	186106
6114	292856	186058
6115	292922	186022
6116	292971	185975
6117	293020	185927
6118	293070	185880
6119	293120	185834
6120	293168	185786
6121	293228	185746
6122	293287	185705
6123	293336	185658
6124	293390	185614
6125	293440	185567
6126	293496	185524
6127	293545	185477
6128	293594	185430
6129	293643	185383
6130	293690	185334
6131	293739	185287
6132	293789	185241
6133	293839	185194
6134	293890	185148
6135	293946	185106
6136	293997	185060
6137	294049	185014
6138	294103	184970
6139	294151	184922
6140	294198	184874
6141	294246	184826
6142	294296	184779
6143	294346	184732
6144	294393	184684
6145	294440	184636
6146	294497	184594
6147	294545	184545
6148	294598	184501
6149	294645	184452
6150	294690	184403
6151	294738	184355
6152	294788	184308
6153	294840	184263
6154	294893	184218
6155	294944	184172
6156	294991	184124
6157	295053	184085
6158	295105	184039
6159	295183	184010
6160	295252	183975
6161	295303	183929
6162	295358	183886
6163	295410	183840
6164	295462	183795
6165	295513	183749
6166	295562	183702
6167	295625	183663
6168	295676	183617
6169	295731	183573
6170	295783	183528
6171	295835	183482
6172	295897	183444
6173	295957	183403
6174	296009	183357
6175	296058	183310
6176	296111	183266
6177	296161	183219
6178	296211	183172
6179	296273	183133
6180	296319	183084
6181	296373	183040
6182	296429	182997
6183	296503	182965
6184	296556	182920
6185	296614	182878
6186	296663	182831
6187	296712	182783
6188	296758	182735
6189	296804	182686
6190	296856	182640
6191	296905	182592
6192	296953	182544
6193	297005	182499
6194	297056	182453
6195	297108	182407
6196	297156	182360
6197	297200	182309
6198	297254	182265
6199	297313	182224
6200	297382	182189
6201	297458	182158
6202	297532	182126
6203	297605	182093
6204	297662	182051
6205	297709	182002
6206	297755	181953
6207	297808	181908
6208	297864	181865
6209	297934	181831
6210	297988	181787
6211	298030	181735
6212	298074	181684
6213	298115	181632
6214	298156	181580
6215	298198	181528
6216	298238	181476
6217	298280	181424
6218	298322	181372
6219	298363	181320
6220	298404	181268
6221	298456	181222
6222	298499	181171
6223	298541	181120
6224	298583	181068
6225	298624	181016
6226	298663	180963
6227	298704	180911
6228	298751	180862
6229	298796	180812
6230	298848	180767
6231	298905	180724
6232	298965	180683
6233	299015	180637
6234	299069	180592
6235	299137	180556
6236	299227	180534
6237	299287	180493
6238	299350	180454
6239	299423	180422
6240	299518	180402
6241	299605	180377
6242	299675	180343
6243	299763	180319
6244	299862	180301
6245	299925	180262
6246	300001	180231
6247	300090	180208
6248	300186	180188
6249	300228	180137
6250	300282	180092
6251	300356	180059
6252	300452	180040
6253	300500	179992
6254	300554	179948
6255	300600	179899
6256	300648	179851
6257	300719	179816
6258	300767	179768
6259	300823	179725
6260	300873	179678
6261	300923	179631
6262	300976	179586
6263	301039	179546
6264	301090	179500
6265	301137	179452
6266	301183	179402
6267	301230	179354
6268	301278	179306
6269	301333	179262
6270	301382	179214
6271	301429	179166
6272	301480	179119
6273	301526	179070
6274	301571	179020
6275	301630	178978
6276	301674	178928
6277	301724	178881
6278	301770	178832
6279	301817	178783
6280	301872	178739
6281	301916	178689
6282	301961	178639
6283	302006	178589
6284	302056	178542
6285	302099	178491
6286	302142	178440
6287	302197	178396
6288	302241	178346
6289	302284	178295
6290	302337	178249
6291	302383	178200
6292	302427	178150
6293	302470	178099
6294	302516	178049
6295	302563	178000
6296	302611	177952
6297	302676	177915
6298	302738	177875
6299	302783	177825
6300	302832	177777
6301	302876	177727
6302	302939	177688
6303	302998	177646
6304	303045	177597
6305	303106	177557
6306	303150	177506
6307	303194	177456
6308	303237	177405
6309	303292	177361
6310	303343	177314
6311	303388	177265
6312	303434	177215
6313	303479	177165
6314	303526	177116
6315	303571	177067
6316	303622	177020
6317	303673	176974
6318	303715	176922
6319	303752	176868
6320	303791	176815
6321	303848	176772
6322	303886	176718
6323	303925	176664
6324	303970	176615
6325	304007	176560
6326	304046	176507
6327	304083	176453
6328	304137	176408
6329	304176	176355
6330	304215	176301
6331	304253	176248
6332	304289	176192
6333	304327	176138
6334	304362	176083
6335	304419	176040
6336	304468	175993
6337	304508	175940
6338	304548	175887
6339	304588	175834
6340	304630	175783
6341	304668	175729
6342	304712	175679
6343	304758	175629
6344	304803	175580
6345	304845	175528
6346	304891	175479
6347	304939	175431
6348	304982	175380
6349	305030	175332
6350	305072	175280
6351	305121	175233
6352	305172	175187
6353	305288	175178
6354	305387	175159
6355	305446	175117
6356	305500	175073
6357	305542	175021
6358	305586	174971
6359	305635	174923
6360	305687	174877
6361	305742	174833
6362	305792	174786
6363	305838	174737
6364	305886	174689
6365	305932	174640
6366	306008	174607
6367	306055	174559
6368	306101	174510
6369	306157	174466
6370	306206	174419
6371	306248	174367
6372	306294	174318
6373	306337	174267
6374	306378	174214
6375	306417	174162
6376	306460	174111
6377	306506	174061
6378	306551	174012
6379	306596	173962
6380	306638	173910
6381	306681	173859
6382	306724	173809
6383	306768	173758
6384	306811	173707
6385	306891	173677
6386	306944	173632
6387	307008	173593
6388	307063	173549
6389	307111	173501
6390	307168	173458
6391	307224	173414
6392	307276	173368
6393	307334	173326
6394	307392	173283
6395	307455	173244
6396	307516	173203
6397	307641	173198
6398	307725	173170
6399	307766	173118
6400	307813	173069
6401	307877	173031
6402	307927	172984
6403	308022	172961
6404	308083	172921
6405	308143	172879
6406	308188	172829
6407	308250	172789
6408	308294	172739
6409	308337	172688
6410	308383	172638
6411	308429	172589
6412	308476	172540
6413	308524	172492
6414	308571	172444
6415	308631	172402
6416	308676	172352
6417	308722	172303
6418	308766	172252
6419	308814	172204
6420	308862	172156
6421	308916	172112
6422	308959	172061
6423	309003	172010
6424	309048	171960
6425	309094	171911
6426	309142	171863
6427	309186	171812
6428	309229	171761
6429	309279	171714
6430	309350	171679
6431	309482	171678
6432	309624	171681
6433	309726	171663
6434	309794	171626
6435	309840	171577
6436	309891	171530
6437	309935	171480
6438	309992	171436
6439	310054	171396
6440	310112	171354
6441	310160	171305
6442	310199	171252
6443	310244	171202
6444	310290	171153
6445	310339	171105
6446	310390	171059
6447	310435	171009
6448	310483	170961
6449	310527	170910
6450	310577	170863
6451	310632	170818
6452	310672	170766
6453	310725	170720
6454	310774	170673
6455	310817	170622
6456	310867	170574
6457	310908	170523
6458	310953	170473
6459	310996	170422
6460	311042	170372
6461	311085	170322
6462	311133	170273
6463	311185	170227
6464	311224	170174
6465	311276	170128
6466	311331	170084
6467	311419	170057
6468	311477	170014
6469	311524	169966
6470	311579	169922
6471	311630	169875
6472	311674	169824
6473	311718	169774
6474	311774	169730
6475	311818	169680
6476	311869	169633
6477	311915	169584
6478	311960	169534
6479	312004	169484
6480	312053	169436
6481	312098	169386
6482	312151	169340
6483	312196	169291
6484	312239	169239
6485	312284	169190
6486	312331	169141
6487	312380	169093
6488	312440	169051
6489	312492	169006
6490	312533	168954
6491	312576	168903
6492	312620	168852
6493	312666	168803
6494	312711	168753
6495	312762	168706
6496	312808	168657
6497	312856	168609
6498	312898	168557
6499	312951	168512
6500	313011	168470
6501	313060	168422
6502	313102	168371
6503	313146	168320
6504	313192	168271
6505	313232	168219
6506	313274	168168
6507	313325	168121
6508	313373	168072
6509	313414	168021
6510	313454	167968
6511	313502	167920
6512	313541	167866
6513	313582	167815
6514	313625	167764
6515	313667	167712
6516	313707	167660
6517	313753	167611
6518	313799	167562
6519	313841	167510
6520	313882	167458
6521	313930	167410
6522	313970	167357
6523	314012	167306
6524	314055	167255
6525	314095	167203
6526	314140	167153
6527	314197	167109
6528	314236	167057
6529	314283	167008
6530	314323	166955
6531	314371	166907
6532	314417	166858
6533	314458	166806
6534	314498	166753
6535	314541	166703
6536	314581	166650
6537	314631	166603
6538	314672	166551
6539	314731	166509
6540	314772	166457
6541	314817	166407
6542	314860	166356
6543	314898	166303
6544	314935	166249
6545	314975	166196
6546	315014	166143
6547	315053	166091
6548	315091	166037
6549	315140	165990
6550	315179	165936
6551	315221	165885
6552	315259	165832
6553	315316	165788
6554	315362	165739
6555	315407	165690
6556	315454	165641
6557	315492	165587
6558	315530	165534
6559	315570	165482
6560	315608	165428
6561	315646	165375
6562	315683	165321
6563	315723	165268
6564	315760	165214
6565	315797	165160
6566	315836	165108
6567	315877	165056
6568	315919	165005
6569	315969	164958
6570	316008	164905
6571	316046	164852
6572	316083	164797
6573	316120	164744
6574	316157	164690
6575	316194	164636
6576	316231	164582
6577	316284	164537
6578	316319	164482
6579	316357	164428
6580	316392	164374
6581	316428	164319
6582	316473	164270
6583	316507	164214
6584	316543	164160
6585	316578	164105
6586	316614	164051
6587	316658	164001
6588	316695	163947
6589	316732	163893
6590	316769	163839
6591	316806	163785
6592	316845	163733
6593	316883	163679
6594	316922	163627
6595	316990	163589
6596	317081	163563
6597	317154	163528
6598	317199	163478
6599	317239	163426
6600	317278	163373
6601	317317	163321
6602	317355	163267
6603	317398	163217
6604	317523	163208
6605	317601	163175
6606	317652	163129
6607	317694	163078
6608	317744	163031
6609	317784	162978
