iter	Logloss
2924	0.1839335651
2925	0.18392838
2926	0.1839240301
2927	0.1839179872
2928	0.1839114199
2929	0.1839058905
2930	0.1839006662
2931	0.1838943817
2932	0.1838804004
2933	0.1838748875
2934	0.183866193
2935	0.1838593868
2936	0.1838531541
2937	0.1838455768
2938	0.1838271409
2939	0.1838204532
2940	0.1838149574
2941	0.1838093945
2942	0.183803369
2943	0.1837995244
2944	0.1837901549
2945	0.1837778001
2946	0.1837524828
2947	0.1837465613
2948	0.1837368782
2949	0.1837252016
2950	0.1837148028
2951	0.1837111984
2952	0.1837022761
2953	0.1836952397
2954	0.1836862256
2955	0.1836824671
2956	0.1836786619
2957	0.1836704982
2958	0.1836662477
2959	0.183660693
2960	0.1836545453
2961	0.18364981
2962	0.1836438323
2963	0.1836385459
2964	0.1836281186
2965	0.1836211312
2966	0.1836163352
2967	0.1836116597
2968	0.183606406
2969	0.1836006029
2970	0.1835953099
2971	0.1835885333
2972	0.1835820888
2973	0.1835762578
2974	0.1835712081
2975	0.1835679646
2976	0.1835597773
2977	0.1835534632
2978	0.1835490066
2979	0.1835433125
2980	0.1835369735
2981	0.1835310064
2982	0.1835263608
2983	0.1835197158
2984	0.1835133441
2985	0.1835091031
2986	0.1835031365
2987	0.1834986684
2988	0.1834950809
2989	0.1834893635
2990	0.1834824874
2991	0.1834761852
2992	0.1834708129
2993	0.1834643062
2994	0.1834587955
2995	0.1834516073
2996	0.1834473067
2997	0.1834389611
2998	0.1834277718
2999	0.1834233519
3000	0.1834163114
3001	0.1834074852
3002	0.1834023283
3003	0.1833979937
3004	0.183390966
3005	0.1833857681
3006	0.1833772989
3007	0.1833699662
3008	0.1833636251
3009	0.1833553289
3010	0.1833505468
3011	0.1833454062
3012	0.1833408183
3013	0.1833360743
3014	0.1833310814
3015	0.1833261571
3016	0.1833216195
3017	0.1833153662
3018	0.1833077421
3019	0.1833017373
3020	0.1832873235
3021	0.1832812113
3022	0.1832771512
3023	0.1832728061
3024	0.1832673616
3025	0.183261891
3026	0.1832546069
3027	0.1832509184
3028	0.1832438826
3029	0.1832389113
3030	0.1832346535
3031	0.1832306774
3032	0.1832243294
3033	0.1832172449
3034	0.1832121799
3035	0.1832062402
3036	0.1832015408
3037	0.1831968402
3038	0.1831873722
3039	0.1831807892
3040	0.1831669449
3041	0.1831610349
3042	0.1831583896
3043	0.1831520182
3044	0.1831499138
3045	0.1831419668
3046	0.1831369919
3047	0.1831277671
3048	0.183121964
3049	0.183109285
3050	0.1831027485
3051	0.1830975292
3052	0.1830927086
3053	0.1830886581
3054	0.1830866017
3055	0.1830804952
3056	0.1830764696
3057	0.1830723659
3058	0.1830670262
3059	0.1830605251
3060	0.1830530914
3061	0.1830404169
3062	0.1830372511
3063	0.1830322175
3064	0.1830246287
3065	0.1830209999
3066	0.183013543
3067	0.1830065776
3068	0.1830016508
3069	0.1829983512
3070	0.1829944556
3071	0.1829904283
3072	0.18298255
3073	0.1829769095
3074	0.1829716452
3075	0.1829653932
3076	0.1829591599
3077	0.1829509637
3078	0.1829475491
3079	0.18294168
3080	0.1829366494
3081	0.1829307968
3082	0.1829279097
3083	0.1829239989
3084	0.1829142938
3085	0.1829106789
3086	0.1829071841
3087	0.1829029693
3088	0.1829004415
3089	0.1828963381
3090	0.182880572
3091	0.1828735354
3092	0.1828665796
3093	0.182859088
3094	0.1828554812
3095	0.1828474864
3096	0.182843437
3097	0.1828393769
3098	0.1828360104
3099	0.1828318226
3100	0.182826758
3101	0.1828235924
3102	0.1828175601
3103	0.1828113571
3104	0.1828063097
3105	0.1827944602
3106	0.1827887861
3107	0.1827840349
3108	0.1827756756
3109	0.1827690352
3110	0.1827641574
3111	0.1827617499
3112	0.1827547973
3113	0.1827499761
3114	0.1827422942
3115	0.1827356296
3116	0.1827308272
3117	0.1827259921
3118	0.1827182503
3119	0.1827084063
3120	0.1827045017
3121	0.1827015215
3122	0.1826963622
3123	0.1826924272
3124	0.1826882752
3125	0.1826822311
3126	0.1826765678
3127	0.182672229
3128	0.1826680549
3129	0.1826635069
3130	0.1826576566
3131	0.1826540507
3132	0.1826414744
3133	0.1826372451
3134	0.1826330209
3135	0.1826282747
3136	0.1826225482
3137	0.1826184708
3138	0.1826137304
3139	0.1826115981
3140	0.1826021687
3141	0.1825994233
3142	0.1825893328
3143	0.1825805165
3144	0.182575658
3145	0.1825695622
3146	0.1825663219
3147	0.1825607626
3148	0.1825555707
3149	0.1825453795
3150	0.1825411064
3151	0.1825338704
3152	0.1825292413
3153	0.1825224177
3154	0.1825102609
3155	0.1824990244
3156	0.1824956329
3157	0.1824846334
3158	0.1824819203
3159	0.1824755064
3160	0.1824718683
3161	0.18246673
3162	0.1824629563
3163	0.1824570358
3164	0.1824507517
3165	0.1824479015
3166	0.1824443775
3167	0.1824408276
3168	0.1824344225
3169	0.1824295465
3170	0.1824227517
3171	0.1824159136
3172	0.1824087002
3173	0.1824035069
3174	0.1823975125
3175	0.1823910158
3176	0.1823853996
3177	0.1823798075
3178	0.1823618479
3179	0.1823560164
3180	0.1823520939
3181	0.1823470529
3182	0.1823398218
3183	0.182328144
3184	0.1823222156
3185	0.1823134597
3186	0.1822992798
3187	0.182292578
3188	0.1822870539
3189	0.1822817707
3190	0.1822780809
3191	0.1822707815
3192	0.1822654865
3193	0.1822608753
3194	0.182257519
3195	0.182253504
3196	0.1822481351
3197	0.1822431031
3198	0.1822362617
3199	0.1822258414
3200	0.1822228146
3201	0.1822156197
3202	0.1822090823
3203	0.1822047602
3204	0.1821999094
3205	0.1821949152
3206	0.1821898141
3207	0.1821805217
3208	0.1821726166
3209	0.1821681811
3210	0.1821635111
3211	0.1821560187
3212	0.1821528141
3213	0.1821479772
3214	0.182141852
3215	0.1821352303
3216	0.1821317901
3217	0.1821265472
3218	0.1821179405
3219	0.1821134374
3220	0.1821098461
3221	0.1821048921
3222	0.1821019386
3223	0.1820965986
3224	0.1820912889
3225	0.1820863836
3226	0.182078069
3227	0.1820725544
3228	0.1820684127
3229	0.1820637022
3230	0.1820591122
3231	0.1820536186
3232	0.1820466138
3233	0.1820437323
3234	0.1820409558
3235	0.1820358665
3236	0.1820328885
3237	0.1820284882
3238	0.1820254273
3239	0.1820197511
3240	0.1820137101
3241	0.182006946
3242	0.1820042266
3243	0.182000469
3244	0.1819959367
3245	0.1819915899
3246	0.1819818922
3247	0.1819762665
3248	0.1819727839
3249	0.1819672928
3250	0.1819637111
3251	0.1819589915
3252	0.1819538148
3253	0.1819494834
3254	0.1819458779
3255	0.1819408965
3256	0.1819372206
3257	0.1819334559
3258	0.181927065
3259	0.1819215661
3260	0.1819165565
3261	0.1819080729
3262	0.181905293
3263	0.1819002395
3264	0.1818912699
3265	0.1818888697
3266	0.1818827431
3267	0.1818758847
3268	0.181869077
3269	0.1818657735
3270	0.1818603495
3271	0.1818536392
3272	0.1818469332
3273	0.1818412753
3274	0.1818337382
3275	0.1818283696
3276	0.1818226217
3277	0.1818189827
3278	0.181807755
3279	0.18180297
3280	0.1817947087
3281	0.1817886281
3282	0.1817843313
3283	0.1817751619
3284	0.1817692809
3285	0.1817638623
3286	0.1817584847
3287	0.1817523969
3288	0.1817494054
3289	0.1817418713
3290	0.1817365137
3291	0.1817325796
3292	0.1817278382
3293	0.1817248955
3294	0.1817207761
3295	0.1817152065
3296	0.1817111439
3297	0.1817058434
3298	0.1817008835
3299	0.1816924424
3300	0.1816863149
3301	0.1816809206
3302	0.1816748075
3303	0.1816714024
3304	0.1816657537
3305	0.1816573358
3306	0.1816528195
3307	0.1816479261
3308	0.1816420268
3309	0.1816362988
3310	0.1816328729
3311	0.181628496
3312	0.181622386
3313	0.181618568
3314	0.1816148296
3315	0.1816074709
3316	0.1816029228
3317	0.1815990012
3318	0.1815937029
3319	0.1815815073
3320	0.1815767663
3321	0.1815713693
3322	0.1815655013
3323	0.181559419
3324	0.1815547804
3325	0.1815489144
3326	0.1815437351
3327	0.1815384089
3328	0.1815330299
3329	0.1815279347
3330	0.1815236809
3331	0.1815176817
3332	0.181513025
3333	0.1815073125
3334	0.181503634
3335	0.1814977112
3336	0.1814867345
3337	0.1814785661
3338	0.1814759566
3339	0.1814718844
3340	0.1814654537
3341	0.1814565859
3342	0.1814538542
3343	0.1814488701
3344	0.1814444095
3345	0.1814342192
3346	0.1814272788
3347	0.1814248793
3348	0.1814181013
3349	0.1814122698
3350	0.1814047606
3351	0.1813948203
3352	0.1813893763
3353	0.1813860685
3354	0.1813791413
3355	0.1813748977
3356	0.1813707991
3357	0.1813647063
3358	0.1813603805
3359	0.1813565909
3360	0.1813521381
3361	0.1813493203
3362	0.1813434515
3363	0.1813408355
3364	0.1813372898
3365	0.1813322305
3366	0.1813270449
3367	0.1813210779
3368	0.1813074529
3369	0.1813023617
3370	0.1812927227
3371	0.1812899241
3372	0.1812856006
3373	0.1812816456
3374	0.1812762485
3375	0.1812731525
3376	0.181263606
3377	0.181259352
3378	0.1812544009
3379	0.1812482813
3380	0.1812443829
3381	0.1812382049
3382	0.1812319367
3383	0.1812247896
3384	0.1812204353
3385	0.18121564
3386	0.1812090504
3387	0.1812052714
3388	0.1811991822
3389	0.1811962721
3390	0.1811903623
3391	0.181178612
3392	0.1811734534
3393	0.1811635768
3394	0.1811592563
3395	0.1811548246
3396	0.1811465483
3397	0.1811332386
3398	0.1811290498
3399	0.1811241573
3400	0.1811211957
3401	0.181115049
3402	0.1811116437
3403	0.1811088456
3404	0.1811045093
3405	0.1811015839
3406	0.1810953849
3407	0.1810911325
3408	0.1810877991
3409	0.181081189
3410	0.1810773229
3411	0.181074118
3412	0.1810671122
3413	0.1810634309
3414	0.1810553873
3415	0.1810520533
3416	0.1810463579
3417	0.1810400106
3418	0.1810304714
3419	0.1810272496
3420	0.1810226001
3421	0.1810191519
3422	0.1810159119
3423	0.1810043
3424	0.1809984772
3425	0.1809946356
3426	0.1809891585
3427	0.1809839434
3428	0.1809790149
3429	0.1809734553
3430	0.1809673257
3431	0.180962462
3432	0.1809517832
3433	0.1809477739
3434	0.1809403919
3435	0.1809318485
3436	0.18092929
3437	0.180924985
3438	0.1809198896
3439	0.1809156475
3440	0.1809112301
3441	0.1809037519
3442	0.1809007896
3443	0.1808948213
3444	0.1808883361
3445	0.1808825465
3446	0.180878337
3447	0.1808746192
3448	0.1808692515
3449	0.1808642847
3450	0.1808591003
3451	0.1808535102
3452	0.1808468671
3453	0.1808421598
3454	0.1808386615
3455	0.1808343827
3456	0.1808217296
3457	0.1808180791
3458	0.1808142765
3459	0.1808104144
3460	0.1808050458
3461	0.1807971057
3462	0.1807906961
3463	0.1807880084
3464	0.1807841149
3465	0.1807807206
3466	0.1807735266
3467	0.1807683959
3468	0.1807628521
3469	0.1807599237
3470	0.1807546409
3471	0.1807510904
3472	0.1807457017
3473	0.1807409888
3474	0.1807370606
3475	0.1807340284
3476	0.1807289906
3477	0.180720727
3478	0.1807171596
3479	0.1807133116
3480	0.1807061937
3481	0.1807012305
3482	0.1806964894
3483	0.1806944995
3484	0.1806903811
3485	0.1806828234
3486	0.1806780238
3487	0.1806750077
3488	0.18067033
3489	0.1806654907
3490	0.180662242
3491	0.1806570075
3492	0.1806507796
3493	0.1806411771
3494	0.1806355317
3495	0.1806304607
3496	0.1806266671
3497	0.1806186018
3498	0.1806143865
3499	0.1806065191
3500	0.1806008267
3501	0.1805862888
3502	0.1805749336
3503	0.1805703773
3504	0.1805657881
3505	0.1805616056
3506	0.180558623
3507	0.18055396
3508	0.1805487608
3509	0.1805424572
3510	0.1805370409
3511	0.1805319958
3512	0.1805278166
3513	0.1805209436
3514	0.1805143129
3515	0.1805085213
3516	0.1805044545
3517	0.1804998893
3518	0.1804955783
3519	0.1804908258
3520	0.1804864384
3521	0.1804829705
3522	0.1804744156
3523	0.1804694237
3524	0.1804657247
3525	0.1804568884
3526	0.1804534959
3527	0.1804463957
3528	0.1804423897
3529	0.1804365668
3530	0.1804312214
3531	0.1804276059
3532	0.1804224572
3533	0.1804151889
3534	0.1804120945
3535	0.1804087273
3536	0.1804018701
3537	0.1803968963
3538	0.1803912431
3539	0.1803845653
3540	0.1803778133
3541	0.1803695287
3542	0.1803647704
3543	0.1803605581
3544	0.1803574071
3545	0.1803519324
3546	0.1803433656
3547	0.1803360886
3548	0.180330293
3549	0.1803256692
3550	0.1803198745
3551	0.1803139337
3552	0.1803095613
3553	0.1803073437
3554	0.1803004279
3555	0.180295267
3556	0.1802897859
3557	0.1802818297
3558	0.1802785968
3559	0.1802740743
3560	0.1802689987
3561	0.180265136
3562	0.1802601254
3563	0.1802550572
3564	0.1802514954
3565	0.1802447345
3566	0.1802380721
3567	0.1802333865
3568	0.1802275374
3569	0.1802201745
3570	0.1802139685
3571	0.1802089517
3572	0.1802060608
3573	0.1801991454
3574	0.1801950256
3575	0.1801919392
3576	0.1801868997
3577	0.1801825999
3578	0.1801796944
3579	0.1801736677
3580	0.1801665239
3581	0.1801631856
3582	0.1801576347
3583	0.1801552119
3584	0.1801479525
3585	0.1801430475
3586	0.1801399444
3587	0.1801353257
3588	0.1801329966
3589	0.1801279464
3590	0.1801225738
3591	0.1801169945
3592	0.1801109225
3593	0.1801070605
3594	0.1801032058
3595	0.1800961322
3596	0.1800914428
3597	0.1800856799
3598	0.1800822016
3599	0.1800753489
3600	0.1800669607
3601	0.1800632781
3602	0.1800537608
3603	0.1800491634
3604	0.1800429287
3605	0.1800370249
3606	0.1800314667
3607	0.1800281223
3608	0.1800209923
3609	0.1800171808
3610	0.1800066028
3611	0.1799986353
3612	0.1799938674
3613	0.1799869884
3614	0.1799845427
3615	0.1799803689
3616	0.1799755126
3617	0.1799712249
3618	0.1799681914
3619	0.1799561709
3620	0.1799537712
3621	0.1799516964
3622	0.1799469383
3623	0.1799440313
3624	0.1799359217
3625	0.179918987
3626	0.1799127832
3627	0.179903009
3628	0.1798958049
3629	0.1798917319
3630	0.179885414
3631	0.1798808953
3632	0.1798756402
3633	0.179868745
3634	0.1798536905
3635	0.1798490178
3636	0.1798453404
3637	0.1798406917
3638	0.1798349351
3639	0.179828986
3640	0.1798250144
3641	0.1798157034
3642	0.1798097997
3643	0.1798056614
3644	0.179801162
3645	0.1797969933
3646	0.1797918215
3647	0.1797856135
3648	0.1797802084
3649	0.1797750559
3650	0.1797575846
3651	0.1797505844
3652	0.179747733
3653	0.1797443022
3654	0.1797399488
3655	0.1797336071
3656	0.1797295707
3657	0.1797209586
3658	0.1797134192
3659	0.179709828
3660	0.1797053377
3661	0.1796983455
3662	0.1796940165
3663	0.1796873368
3664	0.1796842658
3665	0.1796796061
3666	0.1796741846
3667	0.1796707986
3668	0.1796659
3669	0.1796619726
3670	0.1796583855
3671	0.1796499876
3672	0.1796467526
3673	0.1796410143
3674	0.1796375834
3675	0.1796325263
3676	0.1796284587
3677	0.1796229108
3678	0.1796187645
3679	0.1796154494
3680	0.1796098462
3681	0.179604114
3682	0.1796013965
3683	0.17959814
3684	0.1795943477
3685	0.1795896345
3686	0.1795852537
3687	0.179582121
3688	0.1795738251
3689	0.1795706134
3690	0.1795667668
3691	0.1795627462
3692	0.1795576706
3693	0.1795461015
3694	0.1795434528
3695	0.1795386432
3696	0.1795344431
3697	0.1795303849
3698	0.1795259608
3699	0.1795199119
3700	0.1795163949
3701	0.1795134558
3702	0.1795093901
3703	0.1795015547
3704	0.1794930983
3705	0.1794894965
3706	0.1794847549
3707	0.1794821116
3708	0.1794780278
3709	0.1794744114
3710	0.1794698805
3711	0.1794652677
3712	0.1794611252
3713	0.1794563634
3714	0.1794523196
3715	0.1794483412
3716	0.1794436073
3717	0.1794393352
3718	0.1794353486
3719	0.1794282288
3720	0.1794255238
3721	0.1794217713
3722	0.1794159057
3723	0.1794085212
3724	0.1794034817
3725	0.179398216
3726	0.179393897
3727	0.1793869617
3728	0.1793821988
3729	0.1793777277
3730	0.1793709547
3731	0.1793666405
3732	0.1793593285
3733	0.1793517437
3734	0.1793470744
3735	0.1793442766
3736	0.1793408973
3737	0.1793379952
3738	0.1793341035
3739	0.1793291499
3740	0.1793254569
3741	0.1793206343
3742	0.179315447
3743	0.179308131
3744	0.1793049819
3745	0.1793001828
3746	0.1792964581
3747	0.1792932746
3748	0.179288333
3749	0.1792795301
3750	0.1792754132
3751	0.1792713081
3752	0.1792658375
3753	0.1792600198
3754	0.1792550946
3755	0.1792505938
3756	0.1792440408
3757	0.1792386676
3758	0.1792321008
3759	0.1792260765
3760	0.1792227552
3761	0.1792136602
3762	0.1792017938
3763	0.1791988905
3764	0.1791938895
3765	0.179188115
3766	0.1791811545
3767	0.1791769299
3768	0.1791726301
3769	0.1791684975
3770	0.1791636533
3771	0.1791593409
3772	0.1791510275
3773	0.1791460697
3774	0.1791419264
3775	0.1791293187
3776	0.1791247321
3777	0.1791208527
3778	0.1791165476
3779	0.1791117734
3780	0.1791067111
3781	0.1791009244
3782	0.1790945828
3783	0.1790903603
3784	0.1790846299
3785	0.1790790793
3786	0.1790722033
3787	0.1790650267
3788	0.1790597157
3789	0.1790571597
3790	0.1790469198
3791	0.1790424914
3792	0.1790398884
3793	0.1790360986
3794	0.1790326232
3795	0.1790267662
3796	0.1790210862
3797	0.1790182126
3798	0.1790156879
3799	0.1790126898
3800	0.1790088101
3801	0.1790030434
3802	0.1789994946
3803	0.1789932117
3804	0.1789842321
3805	0.1789805967
3806	0.1789760921
3807	0.1789702969
3808	0.1789660405
3809	0.1789619919
3810	0.1789574682
3811	0.1789531969
3812	0.1789494506
3813	0.1789427508
3814	0.1789378807
3815	0.1789329905
3816	0.1789295067
3817	0.1789262026
3818	0.1789224904
3819	0.1789187639
3820	0.1789155364
3821	0.1789128622
3822	0.1789091839
3823	0.178904147
3824	0.1788983357
3825	0.1788907713
3826	0.1788876608
3827	0.1788831212
3828	0.1788789294
3829	0.1788728518
3830	0.1788685705
3831	0.1788622437
3832	0.1788560312
3833	0.1788510261
3834	0.1788421543
3835	0.1788385301
3836	0.178835139
3837	0.1788327152
3838	0.1788269862
3839	0.1788225014
3840	0.1788176702
3841	0.1788120715
3842	0.1788073803
3843	0.1787929885
3844	0.1787892569
3845	0.1787826131
3846	0.1787784656
3847	0.1787754074
3848	0.1787705471
3849	0.1787655383
3850	0.1787619797
3851	0.1787563573
3852	0.1787527833
3853	0.1787459197
3854	0.1787413328
3855	0.1787368877
3856	0.1787328486
3857	0.1787273649
3858	0.1787224831
3859	0.1787181546
3860	0.1787107659
3861	0.1787036654
3862	0.1786941259
3863	0.1786893965
3864	0.1786765789
3865	0.1786703498
3866	0.178665566
3867	0.1786615992
3868	0.1786579425
3869	0.178653125
3870	0.1786501455
3871	0.1786454293
3872	0.1786410296
3873	0.1786376875
3874	0.1786325522
3875	0.1786291941
3876	0.1786231547
3877	0.1786174252
3878	0.1786131843
3879	0.1786062388
3880	0.1785976184
3881	0.1785925357
3882	0.1785889667
3883	0.1785825477
3884	0.1785781762
3885	0.1785738495
3886	0.1785686034
3887	0.1785634817
3888	0.178556987
3889	0.1785534195
3890	0.1785478972
3891	0.1785453417
3892	0.1785418273
3893	0.1785350177
3894	0.1785287696
3895	0.1785249798
3896	0.1785205403
3897	0.1785155985
3898	0.1785099518
3899	0.1785057544
3900	0.1784998801
3901	0.1784932651
3902	0.1784878204
3903	0.1784807359
3904	0.1784769815
3905	0.1784746391
3906	0.1784715034
3907	0.1784671639
3908	0.1784612836
3909	0.1784580828
3910	0.1784550307
3911	0.1784506398
3912	0.178444798
3913	0.1784419045
3914	0.1784385793
3915	0.1784339096
3916	0.1784283816
3917	0.1784243476
3918	0.1784188814
3919	0.1784152492
3920	0.1784098996
3921	0.178406684
3922	0.1784003463
3923	0.1783938225
3924	0.1783902186
3925	0.1783849774
3926	0.1783792253
3927	0.1783734704
3928	0.1783697935
3929	0.1783665298
3930	0.1783619002
3931	0.1783568428
3932	0.1783526321
3933	0.1783493223
3934	0.1783459601
3935	0.1783406161
3936	0.1783355431
3937	0.1783314324
3938	0.1783214819
3939	0.1783180558
3940	0.1783125167
3941	0.1783073194
3942	0.1783010235
3943	0.1782963144
3944	0.1782894358
3945	0.1782834143
3946	0.1782784873
3947	0.1782715463
3948	0.178266476
3949	0.1782619057
3950	0.1782592448
3951	0.1782553064
3952	0.1782509504
3953	0.1782430897
3954	0.17823917
3955	0.1782355762
3956	0.1782303138
3957	0.1782236517
3958	0.1782203266
3959	0.1782170773
3960	0.1782131152
3961	0.1782094805
3962	0.1781960715
3963	0.1781927844
3964	0.178187577
3965	0.1781830067
3966	0.1781796857
3967	0.1781687161
3968	0.1781636783
3969	0.1781592211
3970	0.1781548455
3971	0.1781507551
3972	0.1781457746
3973	0.1781433796
3974	0.178135525
3975	0.1781321677
3976	0.1781159963
3977	0.1781132434
3978	0.1781079185
3979	0.1781022493
3980	0.1780982676
3981	0.1780926878
3982	0.178086382
3983	0.1780821751
3984	0.1780778316
3985	0.178072815
3986	0.1780681529
3987	0.1780641767
3988	0.178058379
3989	0.1780537592
3990	0.1780471848
3991	0.1780391481
3992	0.1780315302
3993	0.1780138973
3994	0.178009626
3995	0.1780038552
3996	0.1779995195
3997	0.1779948864
3998	0.1779914641
3999	0.177987588
4000	0.1779834762
4001	0.1779753962
4002	0.177971613
4003	0.1779641133
4004	0.1779602305
4005	0.1779566581
4006	0.177941848
4007	0.177937704
4008	0.1779337994
4009	0.1779283773
4010	0.1779244833
4011	0.1779169849
4012	0.177903074
4013	0.1778982123
4014	0.1778955502
4015	0.1778894087
4016	0.1778854203
4017	0.1778815983
4018	0.1778774151
4019	0.1778722943
4020	0.1778668301
4021	0.1778645107
4022	0.1778601768
4023	0.1778559332
4024	0.1778491094
4025	0.1778446503
4026	0.1778408009
4027	0.1778366968
4028	0.1778308897
4029	0.1778271064
4030	0.1778227674
4031	0.1778178459
4032	0.1778138562
4033	0.1778100478
4034	0.1778040101
4035	0.1777999879
4036	0.1777865062
4037	0.1777826467
4038	0.1777771555
4039	0.177772866
4040	0.1777690802
4041	0.1777666922
4042	0.1777618067
4043	0.1777564585
4044	0.1777500088
4045	0.1777392272
4046	0.1777319384
4047	0.1777277747
4048	0.1777198037
4049	0.1777169413
4050	0.1777131775
4051	0.1777084769
4052	0.1777042539
4053	0.1777012206
4054	0.1776975049
4055	0.1776918804
4056	0.1776890174
4057	0.1776827112
4058	0.1776800268
4059	0.1776766229
4060	0.1776727367
4061	0.1776671621
4062	0.1776649427
4063	0.1776608702
4064	0.1776553476
4065	0.1776506198
4066	0.1776448539
4067	0.1776416445
4068	0.1776373265
4069	0.1776336214
4070	0.1776281035
4071	0.1776234933
4072	0.1776116496
4073	0.1776090328
4074	0.1776037556
4075	0.1775987486
4076	0.1775950795
4077	0.1775913951
4078	0.1775880721
4079	0.1775817582
4080	0.1775764008
4081	0.1775706134
4082	0.1775639102
4083	0.1775598004
4084	0.1775545489
4085	0.1775491245
4086	0.1775466753
4087	0.1775412069
4088	0.1775375358
4089	0.1775331689
4090	0.1775284003
4091	0.1775244764
4092	0.1775208803
4093	0.1775177265
4094	0.1775124376
4095	0.1775062943
4096	0.1775018184
4097	0.177497401
4098	0.1774852307
4099	0.1774831173
4100	0.1774772359
4101	0.1774743381
4102	0.1774699069
4103	0.1774673545
4104	0.1774611124
4105	0.1774582066
4106	0.1774520915
4107	0.1774476389
4108	0.1774440175
4109	0.177439822
4110	0.1774354653
4111	0.1774319769
4112	0.1774273584
4113	0.1774220998
4114	0.1774190107
4115	0.1774158032
4116	0.1774117865
4117	0.1774062992
4118	0.1773994648
4119	0.1773940884
4120	0.1773893205
4121	0.1773844032
4122	0.1773796352
4123	0.1773758458
4124	0.1773694764
4125	0.1773648074
4126	0.1773612874
4127	0.1773563139
4128	0.1773522986
4129	0.177348289
4130	0.1773453912
4131	0.1773375291
4132	0.1773329701
4133	0.1773294538
4134	0.1773228581
4135	0.1773185658
4136	0.1773127106
4137	0.1773086746
4138	0.1773054913
4139	0.1772933566
4140	0.1772862034
4141	0.1772797317
4142	0.1772740733
4143	0.1772714536
4144	0.1772679344
4145	0.1772643924
4146	0.1772571411
4147	0.1772534583
4148	0.1772493173
4149	0.1772454078
4150	0.1772423296
4151	0.177237063
4152	0.177231042
4153	0.1772274473
4154	0.1772238789
4155	0.1772188724
4156	0.177216637
4157	0.1772131973
4158	0.1772075944
4159	0.1772034717
4160	0.177197665
4161	0.1771932498
4162	0.1771884595
4163	0.177184262
4164	0.1771797147
4165	0.1771766256
4166	0.177172114
4167	0.1771694569
4168	0.1771654359
4169	0.1771603568
4170	0.1771549418
4171	0.1771517009
4172	0.1771481428
4173	0.1771429893
4174	0.1771367792
4175	0.1771326837
4176	0.1771295197
4177	0.1771229558
4178	0.1771189546
4179	0.1771161243
4180	0.177110865
4181	0.1771068289
4182	0.1771012746
4183	0.1770907073
4184	0.1770861605
4185	0.1770811789
4186	0.1770792209
4187	0.177075104
4188	0.1770712052
4189	0.1770682996
4190	0.1770641113
4191	0.1770595198
4192	0.1770563046
4193	0.1770519394
4194	0.1770436329
4195	0.1770392641
4196	0.1770359296
4197	0.1770286014
4198	0.1770264214
4199	0.1770143159
4200	0.1770103278
4201	0.1770057164
4202	0.1770007569
4203	0.1769970901
4204	0.176992756
4205	0.1769868476
4206	0.1769793958
4207	0.1769773111
4208	0.176972787
4209	0.1769660157
4210	0.176962498
4211	0.1769596409
4212	0.1769553362
4213	0.1769508222
4214	0.1769460103
4215	0.1769417546
4216	0.1769360782
4217	0.1769297457
4218	0.1769259715
4219	0.1769233133
4220	0.1769199728
4221	0.1769145565
4222	0.1769105988
4223	0.1769053267
4224	0.1769005837
4225	0.1768973396
4226	0.176893234
4227	0.1768864581
4228	0.1768815112
4229	0.17687641
4230	0.1768714778
4231	0.1768662715
4232	0.1768611843
4233	0.1768576617
4234	0.1768526929
4235	0.1768469567
4236	0.1768429927
4237	0.176839405
4238	0.1768344272
4239	0.1768307236
4240	0.1768269973
4241	0.1768198068
4242	0.1768172008
4243	0.1768133301
4244	0.1768096078
4245	0.1768046531
4246	0.1767988275
4247	0.1767946551
4248	0.1767900174
4249	0.1767851616
4250	0.1767818611
4251	0.1767785213
4252	0.1767742498
4253	0.1767710853
4254	0.1767673328
4255	0.1767634362
4256	0.1767603193
4257	0.1767575807
4258	0.1767526762
4259	0.1767464456
4260	0.1767422837
4261	0.1767358518
4262	0.1767333039
4263	0.1767288476
4264	0.1767152572
4265	0.1767117814
4266	0.1767084023
4267	0.1767031591
4268	0.1766978634
4269	0.1766925196
4270	0.1766884738
4271	0.176685475
4272	0.1766830134
4273	0.1766786213
4274	0.1766742263
4275	0.176670722
4276	0.1766667054
4277	0.176663395
4278	0.1766581184
4279	0.1766531896
4280	0.1766493243
4281	0.1766428012
4282	0.1766384851
4283	0.1766285998
4284	0.1766234359
4285	0.1766195546
4286	0.1766156506
4287	0.1766127559
4288	0.1766102893
4289	0.1766054714
4290	0.1766000122
4291	0.1765906218
4292	0.1765830427
4293	0.176575984
4294	0.1765722072
4295	0.1765676525
4296	0.17656329
4297	0.176559768
4298	0.1765563051
4299	0.176553918
4300	0.1765504635
4301	0.1765458116
4302	0.176542428
4303	0.1765401491
4304	0.1765370316
4305	0.176531751
4306	0.1765279152
4307	0.176524184
4308	0.1765181811
4309	0.1765122339
4310	0.1765079573
4311	0.1765056677
4312	0.1764977584
4313	0.1764932389
4314	0.1764843244
4315	0.1764758213
4316	0.1764729956
4317	0.176470867
4318	0.1764653178
4319	0.1764608068
4320	0.1764578055
4321	0.1764542836
4322	0.1764502396
4323	0.1764452141
4324	0.1764409007
4325	0.1764372606
4326	0.1764329924
4327	0.1764287103
4328	0.1764227355
4329	0.1764189321
4330	0.1764161246
4331	0.176410615
4332	0.1764019036
4333	0.1763978102
4334	0.1763940524
4335	0.176389889
